doc_id,stage,year,title,source,classification,confidence,reasoning,method_tags,ai_methods,chip_tasks,hw_artifacts,ai_workloads
2-s2.0-85097954233,design,2020,PROS: A Plug-in for Routability Optimization applied in the State-of-the-art commercial EDA tool using deep learning,IEEE ACM International Conference on Computer Aided Design Digest of Technical Papers Iccad,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:deep learning,routing:routability; logic_synthesis:eda,,
2-s2.0-85097960843,design,2020,A Routability-Driven Complimentary-FET (CFET) Standard Cell Synthesis Framework using SMT,IEEE ACM International Conference on Computer Aided Design Digest of Technical Papers Iccad,ai_for_chips,high,AI method applied to chip design task,symbolic_reasoning,symbolic_reasoning:smt,routing:routability,,
2-s2.0-85097961763,in_field,2020,GridNet: Fast Data-Driven EM-Induced IR Drop Prediction and Localized Fixing for On-Chip Power Grid Networks*,IEEE ACM International Conference on Computer Aided Design Digest of Technical Papers Iccad,ai_for_chips,high,AI method applied to chip design task,general_ml_signals,general_ml_signals:data-driven,power_analysis:ir drop,,
2-s2.0-85097962218,in_field,2020,"Aadam: A Fast, Accurate, and Versatile Aging-Aware Cell Library Delay Model using Feed-Forward Neural Network",IEEE ACM International Conference on Computer Aided Design Digest of Technical Papers Iccad,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,reliability_analysis:aging,,
2-s2.0-85097964002,fabrication,2020,Test Generation using Reinforcement Learning for Delay-based Side-Channel Analysis,IEEE ACM International Conference on Computer Aided Design Digest of Technical Papers Iccad,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,test_generation:test generation; security_analysis:side-channel,,
2-s2.0-85097964626,design,2020,Transfer Learning with Bayesian Optimization-Aided Sampling for Efficient AMS Circuit Modeling,IEEE ACM International Conference on Computer Aided Design Digest of Technical Papers Iccad,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic; transfer_learning,bayesian_probabilistic:bayesian; transfer_learning:transfer learning,calibration:circuit modeling,,
2-s2.0-85098109056,fabrication,2020,Wafer Map Classifier using Deep Learning for Detecting Out-of-Distribution Failure Patterns,Proceedings of the International Symposium on the Physical and Failure Analysis of Integrated Circuits IPFA,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:deep learning,wafer_map_analysis:wafer map,,
2-s2.0-85098115569,design,2020,Exploring RRAM Variability as Synapses on Inception Simulation Framework to Characterize the Prediction Accuracy and Power Estimation per Bit for Convolution Neural Network,Proceedings of the International Symposium on the Physical and Failure Analysis of Integrated Circuits IPFA,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,power_analysis:power estimation,,
2-s2.0-85098195835,in_field,2020,Security Evaluation of Deep Neural Network Resistance against Laser Fault Injection,Proceedings of the International Symposium on the Physical and Failure Analysis of Integrated Circuits IPFA,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:deep neural,reliability_analysis:fault injection,,
2-s2.0-85098211900,fabrication,2020,Robust Forward Gate Bias TDDB Stability in Enhancement-mode Fully Recessed Gate GaN MIS-FETs with ALD Al2O3Gate Dielectric,Proceedings of the International Symposium on the Physical and Failure Analysis of Integrated Circuits IPFA,ai_for_chips,high,AI method applied to chip design task,generative_adversarial,generative_adversarial:gan,process_optimization:ald; reliability_analysis:tddb,,
2-s2.0-85100184351,fabrication,2020,Automating Design for Yield: Silicon Learning to Predictive Models and Design Optimization,Proceedings International Test Conference,ai_for_chips,high,AI method applied to chip design task,general_ml_signals,general_ml_signals:predictive model,design_space_exploration:design optimization,,
2-s2.0-85102934184,in_field,2020,Machine learning for circuit aging simulation,Technical Digest International Electron Devices Meeting Iedm,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,reliability_analysis:aging,,
2-s2.0-85102942770,in_field,2020,Reliability on evolutionary FinFET CMOS technology and beyond,Technical Digest International Electron Devices Meeting Iedm,ai_for_chips,high,AI method applied to chip design task,evolutionary_optimization,evolutionary_optimization:evolutionary,reliability_analysis:reliability,,
2-s2.0-85083700771,packaging,2021,A Table-Free Approximate Q-Learning-Based Thermal-Aware Adaptive Routing for Optical NoCs,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,general_ml_signals; reinforcement_learning,reinforcement_learning:q-learning; general_ml_signals:learning-based,routing:routing; thermal_management:thermal-aware,,
2-s2.0-85085756401,fabrication,2021,GAN-SRAF: Subresolution Assist Feature Generation Using Generative Adversarial Networks,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,generative_adversarial,generative_adversarial:gan,lithography_optimization:assist feature,,
2-s2.0-85087526836,design,2021,DREAMPlace: Deep Learning Toolkit-Enabled GPU Acceleration for Modern VLSI Placement,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:deep learning,placement:placement,,
2-s2.0-85096368396,design,2021,Deep Learning Analysis for Split-Manufactured Layouts with Routing Perturbation,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:deep learning,routing:routing,,
2-s2.0-85096385047,design,2021,Spr: Smt-based simultaneous place-and-route for standard cell synthesis of advanced nodes,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,symbolic_reasoning,symbolic_reasoning:smt,placement:place-and-route,,
2-s2.0-85097580921,design,2021,VLSI mask optimization: From shallow to deep learning,Integration,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:deep learning,lithography_optimization:mask optimization,,
2-s2.0-85099725792,fabrication,2021,Synthesis of Lithography Test Patterns Using Machine Learning Model,IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,lithography_optimization:lithography; test_generation:test pattern,,
2-s2.0-85100520663,design,2021,A Robust Batch Bayesian Optimization for Analog Circuit Synthesis via Local Penalization,Proceedings of the Asia and South Pacific Design Automation Conference ASP DAC,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic,bayesian_probabilistic:bayesian,analog_circuit_design:analog circuit,,
2-s2.0-85100529224,design,2021,Layout Symmetry Annotation for Analog Circuits with Graph Neural Networks,Proceedings of the Asia and South Pacific Design Automation Conference ASP DAC,ai_for_chips,high,AI method applied to chip design task,deep_learning; graph_neural_networks,deep_learning:neural network; graph_neural_networks:graph neural,analog_circuit_design:analog circuit,,
2-s2.0-85100540002,design,2021,Bayesian Inference on Introduced General Region: An Efficient Parametric Yield Estimation Method for Integrated Circuits,Proceedings of the Asia and South Pacific Design Automation Conference ASP DAC,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic,bayesian_probabilistic:bayesian,yield_prediction:yield estimation,,
2-s2.0-85100545155,design,2021,Analog IC Aging-induced Degradation Estimation via Heterogeneous Graph Convolutional Networks,Proceedings of the Asia and South Pacific Design Automation Conference ASP DAC,ai_for_chips,high,AI method applied to chip design task,graph_neural_networks,graph_neural_networks:graph convolution,analog_circuit_design:analog ic; reliability_analysis:aging,,
2-s2.0-85100550068,transit,2021,Automated Test Generation for Hardware Trojan Detection using Reinforcement Learning,Proceedings of the Asia and South Pacific Design Automation Conference ASP DAC,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,test_generation:test generation; security_analysis:hardware trojan,,
2-s2.0-85100576171,design,2021,Fast and Efficient Constraint Evaluation of Analog Layout Using Machine Learning Models,Proceedings of the Asia and South Pacific Design Automation Conference ASP DAC,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,analog_circuit_design:analog layout,,
2-s2.0-85100585597,design,2021,Standard Cell Routing with Reinforcement Learning and Genetic Algorithm in Advanced Technology Nodes,Proceedings of the Asia and South Pacific Design Automation Conference ASP DAC,ai_for_chips,high,AI method applied to chip design task,evolutionary_optimization; reinforcement_learning,reinforcement_learning:reinforcement learning; evolutionary_optimization:genetic algorithm,routing:routing,,
2-s2.0-85100816664,in_field,2021,Layout Feature Extraction Using CNN Classification in Root Cause Analysis of LSI Defects,IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:cnn,fault_diagnosis:root cause,,
2-s2.0-85102692249,fabrication,2021,Machine Learning-Based Detection Method for Wafer Test Induced Defects,IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,high,AI method applied to chip design task,classical_ml; general_ml_signals,classical_ml:machine learning; general_ml_signals:learning-based,verification:wafer test,,
2-s2.0-85102886652,design,2021,Machine Learning Framework for Early Routability Prediction with Artificial Netlist Generator,Proceedings Design Automation and Test in Europe Date,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,routing:routability,,
2-s2.0-85103135532,fabrication,2021,A new hardware Trojan detection technique using deep convolutional neural network,Integration,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,security_analysis:hardware trojan,,
2-s2.0-85103318135,design,2021,Modeling Multiple-Input Switching in Timing Analysis Using Machine Learning,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,timing_analysis:timing analysis,,
2-s2.0-85103787330,design,2021,Complementary-FET (CFET) Standard Cell Synthesis Framework for Design and System Technology Co-Optimization Using SMT,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,high,AI method applied to chip design task,symbolic_reasoning,symbolic_reasoning:smt,design_space_exploration:co-optimization,,
2-s2.0-85104099131,in_field,2021,HTnet: Transfer Learning for Golden Chip-Free Hardware Trojan Detection,Proceedings Design Automation and Test in Europe Date,ai_for_chips,high,AI method applied to chip design task,transfer_learning,transfer_learning:transfer learning,security_analysis:hardware trojan,,
2-s2.0-85104247820,fabrication,2021,CMP Process Optimization Engineering by Machine Learning,IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,process_optimization:cmp,,
2-s2.0-85104615986,design,2021,Evaluating Neural Network-Inspired Analog-to-Digital Conversion with Low-Precision RRAM,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,analog_circuit_design:analog-to-digital,,
2-s2.0-85105109822,design,2021,Global Placement with Deep Learning-Enabled Explicit Routability Optimization,Proceedings Design Automation and Test in Europe Date,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:deep learning,placement:placement; routing:routability,,
2-s2.0-85107305725,fabrication,2021,Enhanced Defect Detection in after Develop Inspection with Machine Learning Disposition,Asmc Advanced Semiconductor Manufacturing Conference Proceedings,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,defect_detection:defect detection,,
2-s2.0-85107472880,in_field,2021,GATPS: An attention-based graph neural network for predicting SDC-causing instructions,Proceedings of the IEEE VLSI Test Symposium,ai_for_chips,high,AI method applied to chip design task,deep_learning; graph_neural_networks,deep_learning:neural network; graph_neural_networks:graph neural,reliability_analysis:sdc,,
2-s2.0-85107503418,in_field,2021,Special session: Machine learning for semiconductor test and reliability,Proceedings of the IEEE VLSI Test Symposium,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,reliability_analysis:reliability,,
2-s2.0-85107506748,in_field,2021,Combining architectural simulation and software fault injection for a fast and accurate CNNs reliability evaluation on GPUs,Proceedings of the IEEE VLSI Test Symposium,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:cnn,reliability_analysis:reliability,,
2-s2.0-85107793538,design,2021,A digital background calibration scheme for non-linearity of SAR ADC using back-propagation algorithm,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:back-propagation,analog_circuit_design:adc; calibration:calibration,,
2-s2.0-85111041615,design,2021,Parasitic-Aware Analog Circuit Sizing with Graph Neural Networks and Bayesian Optimization,Proceedings Design Automation and Test in Europe Date,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic; deep_learning; graph_neural_networks,deep_learning:neural network; graph_neural_networks:graph neural; bayesian_probabilistic:bayesian,analog_circuit_design:analog circuit,,
2-s2.0-85111042033,transit,2021,GNN4TJ: Graph Neural Networks for Hardware Trojan Detection at Register Transfer Level,Proceedings Design Automation and Test in Europe Date,ai_for_chips,high,AI method applied to chip design task,deep_learning; graph_neural_networks,deep_learning:neural network; graph_neural_networks:graph neural,security_analysis:hardware trojan,,
2-s2.0-85111050353,design,2021,HOST: HLS Obfuscations against SMT ATtack,Proceedings Design Automation and Test in Europe Date,ai_for_chips,high,AI method applied to chip design task,symbolic_reasoning,symbolic_reasoning:smt,logic_synthesis:hls,,
2-s2.0-85111947681,design,2021,Machine Learning for Electronic Design Automation: A Survey,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,logic_synthesis:design automation,,
2-s2.0-85112195978,fabrication,2021,Similarity Search on Wafer Bin Map Through Nonparametric and Hierarchical Clustering,IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:clustering,wafer_map_analysis:wafer bin map,,
2-s2.0-85113510173,design,2021,Enhanced pin-access prediction and design optimization with machine learning integration,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,design_space_exploration:design optimization,,
2-s2.0-85114128159,design,2021,Deep learning aided efficient yield analysis for multi-objective analog integrated circuit synthesis,Integration,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:deep learning,analog_circuit_design:circuit synthesis; yield_prediction:yield analysis,,
2-s2.0-85115792532,design,2021,Analog Circuit Design Using Symbolic Math Toolboxes: Demonstrative Examples,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,high,AI method applied to chip design task,symbolic_reasoning,symbolic_reasoning:symbolic,analog_circuit_design:analog circuit,,
2-s2.0-85115831877,design,2021,Universal Symmetry Constraint Extraction for Analog and Mixed-Signal Circuits with Graph Neural Networks,Proceedings Design Automation Conference,ai_for_chips,high,AI method applied to chip design task,deep_learning; graph_neural_networks,deep_learning:neural network; graph_neural_networks:graph neural,analog_circuit_design:mixed-signal circuit,,
2-s2.0-85116721390,in_field,2021,Modeling of single/multiple-bit upset effects on logic circuits applying Recurrent Neural Network,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,logic_synthesis:logic circuit,,
2-s2.0-85117119902,fabrication,2021,Applying Data Augmentation and Mask R-CNN-Based Instance Segmentation Method for Mixed-Type Wafer Maps Defect Patterns Classification,IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:cnn,wafer_map_analysis:wafer map,,
2-s2.0-85119403725,design,2021,Trust-Region Method with Deep Reinforcement Learning in Analog Design Space Exploration,Proceedings Design Automation Conference,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,design_space_exploration:design space exploration; analog_circuit_design:analog design,,
2-s2.0-85119405954,design,2021,Prioritized Reinforcement Learning for Analog Circuit Optimization with Design Knowledge,Proceedings Design Automation Conference,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,analog_circuit_design:analog circuit,,
2-s2.0-85119412288,design,2021,RL-Sizer: VLSI Gate Sizing for Timing Optimization using Deep Reinforcement Learning,Proceedings Design Automation Conference,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,timing_analysis:timing optimization; logic_synthesis:gate sizing,,
2-s2.0-85119420575,in_field,2021,EMGraph: Fast Learning-Based Electromigration Analysis for Multi-Segment Interconnect Using Graph Convolution Networks,Proceedings Design Automation Conference,ai_for_chips,high,AI method applied to chip design task,general_ml_signals; graph_neural_networks,graph_neural_networks:graph convolution; general_ml_signals:learning-based,reliability_analysis:electromigration,,
2-s2.0-85119434329,fabrication,2021,Subresolution Assist Feature Insertion by Variational Adversarial Active Learning and Clustering with Data Point Retrieval,Proceedings Design Automation Conference,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:clustering,lithography_optimization:assist feature,,
2-s2.0-85119441575,design,2021,Automated Compensation Scheme Design for Operational Amplifier via Bayesian Optimization,Proceedings Design Automation Conference,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic,bayesian_probabilistic:bayesian,analog_circuit_design:operational amplifier,,
2-s2.0-85119442990,fabrication,2021,NeurFill: Migrating Full-Chip CMP Simulators to Neural Networks for Model-Based Dummy Filling Synthesis,Proceedings Design Automation Conference,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,process_optimization:cmp,,
2-s2.0-85119445749,design,2021,Late Breaking Results: Attention in Graph2Seq Neural Networks towards Push-Button Analog IC Placement,Proceedings Design Automation Conference,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,placement:placement; analog_circuit_design:analog ic,,
2-s2.0-85120894701,in_field,2021,Improving failure rates in pulsed SOT-MRAM switching by reinforcement learning,Microelectronics Reliability,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,reliability_analysis:failure rate,,
2-s2.0-85120899307,in_field,2021,Recurrent neural networks model based reliability assessment of power semiconductors in PMSG converter,Microelectronics Reliability,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,reliability_analysis:reliability,,
2-s2.0-85121629564,design,2021,From Specification to Silicon: Towards Analog/Mixed-Signal Design Automation using Surrogate NN Models with Transfer Learning,IEEE ACM International Conference on Computer Aided Design Digest of Technical Papers Iccad,ai_for_chips,high,AI method applied to chip design task,transfer_learning,transfer_learning:transfer learning,logic_synthesis:design automation,,
2-s2.0-85123043667,fabrication,2021,Wafer-level Variation Modeling for Multi-site RF IC Testing via Hierarchical Gaussian Process,Proceedings International Test Conference,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic,bayesian_probabilistic:gaussian process,analog_circuit_design:rf ic; verification:ic test; wafer_map_analysis:wafer-level,,
2-s2.0-85123058459,design,2021,Machine Learning for Circuit Aging Estimation under Workload Dependency,Proceedings International Test Conference,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,reliability_analysis:aging,,
2-s2.0-85123632612,in_field,2021,Physical Reliability of Electronics Based on Surrogate Modeling Methods,Intersociety Conference on Thermal and Thermomechanical Phenomena in Electronic Systems Itherm,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic,bayesian_probabilistic:surrogate model,reliability_analysis:reliability,,
2-s2.0-85124138813,design,2021,Generalizable Cross-Graph Embedding for GNN-based Congestion Prediction,IEEE ACM International Conference on Computer Aided Design Digest of Technical Papers Iccad,ai_for_chips,high,AI method applied to chip design task,graph_neural_networks,graph_neural_networks:gnn,routing:congestion,,
2-s2.0-85125352847,packaging,2021,Assessing the impact of novel polymers and thermal management in a power electronics module using machine learning approaches,Intersociety Conference on Thermal and Thermomechanical Phenomena in Electronic Systems Itherm,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,thermal_management:thermal management,,
2-s2.0-85125439295,design,2021,A Novel Framework for DTCO: Fast and Automatic Routability Assessment with Machine Learning for Sub-3nm Technology Options,Digest of Technical Papers Symposium on VLSI Technology,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,routing:routability; process_optimization:dtco,,
2-s2.0-85100454020,design,2022,An Efficient Batch-Constrained Bayesian Optimization Approach for Analog Circuit Synthesis via Multiobjective Acquisition Ensemble,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic,bayesian_probabilistic:bayesian,analog_circuit_design:analog circuit,,
2-s2.0-85100467883,design,2022,Robust Deep Learning for IC Test Problems,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:deep learning,verification:ic test,,
2-s2.0-85102635765,fabrication,2022,Fast and Efficient High-Sigma Yield Analysis and Optimization Using Kernel Density Estimation on a Bayesian Optimized Failure Rate Model,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic,bayesian_probabilistic:bayesian,yield_prediction:yield analysis; reliability_analysis:failure rate,,
2-s2.0-85107230300,design,2022,An Efficient Analog Circuit Sizing Method Based on Machine Learning Assisted Global Optimization,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,analog_circuit_design:analog circuit,,
2-s2.0-85113850825,design,2022,Deep H-GCN: Fast Analog IC Aging-Induced Degradation Estimation,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,graph_neural_networks,graph_neural_networks:gcn,analog_circuit_design:analog ic; reliability_analysis:aging,,
2-s2.0-85115727678,design,2022,High-Speed Adder Design Space Exploration via Graph Neural Processes,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,graph_neural_networks,graph_neural_networks:graph neural,design_space_exploration:design space exploration,,
2-s2.0-85117836648,design,2022,Automated Design of Analog Circuits Using Reinforcement Learning,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,analog_circuit_design:analog circuit,,
2-s2.0-85118238709,design,2022,LoCoMOBO: A Local Constrained Multiobjective Bayesian Optimization for Analog Circuit Sizing,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic,bayesian_probabilistic:bayesian,analog_circuit_design:analog circuit,,
2-s2.0-85119607701,design,2022,Asynchronous Reinforcement Learning Framework and Knowledge Transfer for Net-Order Exploration in Detailed Routing,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,routing:routing,,
2-s2.0-85120068512,in_field,2022,Improving Fault Tolerance for Reliable DNN Using Boundary-Aware Activation,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:dnn,reliability_analysis:fault tolerance,,
2-s2.0-85120584890,design,2022,GoodFloorplan: Graph Convolutional Network and Reinforcement Learning-Based Floorplanning,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,general_ml_signals; graph_neural_networks; reinforcement_learning,graph_neural_networks:graph convolution; reinforcement_learning:reinforcement learning; general_ml_signals:learning-based,placement:floorplanning,,
2-s2.0-85121767363,in_field,2022,On-Chip Optical Routing With Provably Good Algorithms for Path Clustering and Assignment,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:clustering,routing:routing,,
2-s2.0-85121833133,in_field,2022,Flexible Hotspot Detection Based on Fully Convolutional Network With Transfer Learning,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,transfer_learning,transfer_learning:transfer learning,hotspot_detection:hotspot detection,,
2-s2.0-85123534034,design,2022,High-Dimensional Many-Objective Bayesian Optimization for LDE-Aware Analog IC Sizing,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic,bayesian_probabilistic:bayesian,analog_circuit_design:ic sizing,,
2-s2.0-85123784572,design,2022,A C4.5 decision tree classifier based floorplanning algorithm for System-on-Chip design,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:decision tree,placement:floorplanning,,
2-s2.0-85124725445,design,2022,Analog Circuit Yield Optimization via Freeze-Thaw Bayesian Optimization Technique,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic,bayesian_probabilistic:bayesian,analog_circuit_design:analog circuit; yield_prediction:yield optimization,,
2-s2.0-85126096242,design,2022,A Graph Neural Network Method for Fast ECO Leakage Power Optimization,Proceedings of the Asia and South Pacific Design Automation Conference ASP DAC,ai_for_chips,high,AI method applied to chip design task,deep_learning; graph_neural_networks,deep_learning:neural network; graph_neural_networks:graph neural,power_analysis:power optimization,,
2-s2.0-85126128035,design,2022,An Efficient Kriging-based Constrained Multi-objective Evolutionary Algorithm for Analog Circuit Synthesis via Self-adaptive Incremental Learning,Proceedings of the Asia and South Pacific Design Automation Conference ASP DAC,ai_for_chips,high,AI method applied to chip design task,evolutionary_optimization,evolutionary_optimization:evolutionary algorithm,analog_circuit_design:analog circuit,,
2-s2.0-85126133108,design,2022,Fast Variation-aware Circuit Sizing Approach for Analog Design with ML-Assisted Evolutionary Algorithm,Proceedings of the Asia and South Pacific Design Automation Conference ASP DAC,ai_for_chips,high,AI method applied to chip design task,evolutionary_optimization,evolutionary_optimization:evolutionary algorithm,analog_circuit_design:analog design,,
2-s2.0-85126135598,design,2022,Reinforcement Learning for Electronic Design Automation: Case Studies and Perspectives: (Invited Paper),Proceedings of the Asia and South Pacific Design Automation Conference ASP DAC,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,logic_synthesis:design automation,,
2-s2.0-85126140603,design,2022,Analog/Mixed-Signal Circuit Synthesis Enabled by the Advancements of Circuit Architectures and Machine Learning Algorithms,Proceedings of the Asia and South Pacific Design Automation Conference ASP DAC,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,analog_circuit_design:circuit synthesis,,
2-s2.0-85126143158,design,2022,A Novel and Efficient Bayesian Optimization Approach for Analog Designs with Multi-Testbench,Proceedings of the Asia and South Pacific Design Automation Conference ASP DAC,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic,bayesian_probabilistic:bayesian,analog_circuit_design:analog design,,
2-s2.0-85126714064,design,2022,Simulated annealing assisted NSGA-III-based multi-objective analog IC sizing tool,Integration,ai_for_chips,high,AI method applied to chip design task,evolutionary_optimization,evolutionary_optimization:simulated annealing,analog_circuit_design:ic sizing,,
2-s2.0-85128591931,design,2022,Routability-Aware Placement for Advanced FinFET Mixed-Signal Circuits using Satisfiability Modulo Theories,Proceedings of the 2022 Design Automation and Test in Europe Conference and Exhibition Date 2022,ai_for_chips,high,AI method applied to chip design task,symbolic_reasoning,symbolic_reasoning:satisfiability,placement:placement; routing:routability; analog_circuit_design:mixed-signal circuit,,
2-s2.0-85128651912,design,2022,An Analog Circuit Design and Optimization System With Rule-Guided Genetic Algorithm,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,evolutionary_optimization,evolutionary_optimization:genetic algorithm,analog_circuit_design:analog circuit,,
2-s2.0-85130782806,transit,2022,Design of AI Trojans for Evading Machine Learning-based Detection of Hardware Trojans,Proceedings of the 2022 Design Automation and Test in Europe Conference and Exhibition Date 2022,ai_for_chips,high,AI method applied to chip design task,classical_ml; general_ml_signals,classical_ml:machine learning; general_ml_signals:learning-based,security_analysis:hardware trojan,,
2-s2.0-85130783399,in_field,2022,A Reliability Concern on Photonic Neural Networks,Proceedings of the 2022 Design Automation and Test in Europe Conference and Exhibition Date 2022,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,reliability_analysis:reliability,,
2-s2.0-85130798112,design,2022,Pin Accessibility-driven Placement Optimization with Accurate and Comprehensive Prediction Model,Proceedings of the 2022 Design Automation and Test in Europe Conference and Exhibition Date 2022,ai_for_chips,high,AI method applied to chip design task,general_ml_signals,general_ml_signals:prediction model,placement:placement,,
