doc_id,stage,year,title,source,classification,confidence,reasoning,method_tags,ai_methods,chip_tasks,hw_artifacts,ai_workloads
2-s2.0-85121833133,in_field,2022,Flexible Hotspot Detection Based on Fully Convolutional Network With Transfer Learning,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,transfer_learning,transfer_learning:transfer learning,hotspot_detection:hotspot detection,,
2-s2.0-85123534034,design,2022,High-Dimensional Many-Objective Bayesian Optimization for LDE-Aware Analog IC Sizing,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic,bayesian_probabilistic:bayesian,analog_circuit_design:ic sizing,,
2-s2.0-85123784572,design,2022,A C4.5 decision tree classifier based floorplanning algorithm for System-on-Chip design,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:decision tree,placement:floorplanning,,
2-s2.0-85124725445,design,2022,Analog Circuit Yield Optimization via Freeze-Thaw Bayesian Optimization Technique,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic,bayesian_probabilistic:bayesian,analog_circuit_design:analog circuit; yield_prediction:yield optimization,,
2-s2.0-85124752122,design,2022,Preplacement Net Length and Timing Estimation by Customized Graph Neural Network,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning; graph_neural_networks,deep_learning:neural network; graph_neural_networks:graph neural,placement:placement,,
2-s2.0-85125328996,design,2022,Leveraging Automatic High-Level Synthesis Resource Sharing to Maximize Dynamical Voltage Overscaling with Error Control,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:rag,logic_synthesis:high-level synthesis; reliability_analysis:aging,,
2-s2.0-85126714064,design,2022,Simulated annealing assisted NSGA-III-based multi-objective analog IC sizing tool,Integration,ai_for_chips,high,AI method applied to chip design task,evolutionary_optimization,evolutionary_optimization:simulated annealing,analog_circuit_design:ic sizing,,
2-s2.0-85128651912,design,2022,An Analog Circuit Design and Optimization System With Rule-Guided Genetic Algorithm,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,evolutionary_optimization,evolutionary_optimization:genetic algorithm,analog_circuit_design:analog circuit,,
2-s2.0-85129442199,in_field,2022,Test power and area optimized logic built-in self-test with higher fault coverage for automobile SoCs,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:rag,lithography_optimization:ilt,,
2-s2.0-85129993872,in_field,2022,Machine learning for board-level drop response of BGA packaging structure,Microelectronics Reliability,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,reliability_analysis:aging,,
2-s2.0-85132533803,design,2022,Machine Learning Prediction for Design and System Technology Co-Optimization Sensitivity Analysis,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,design_space_exploration:co-optimization,,
2-s2.0-85133779745,fabrication,2022,Improved Color Defect Detection with Machine Learning for after Develop Inspections in Lithography,IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,lithography_optimization:lithography; defect_detection:defect detection,,
2-s2.0-85135295259,fabrication,2022,Neural-ILT 2.0: Migrating ILT to Domain-Specific and Multitask-Enabled Neural Network,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,lithography_optimization:ilt,,
2-s2.0-85135755042,transit,2022,Golden Reference-Free Hardware Trojan Localization Using Graph Convolutional Network,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,high,AI method applied to chip design task,graph_neural_networks,graph_neural_networks:graph convolution,security_analysis:hardware trojan,,
2-s2.0-85136026959,design,2022,GNN4REL: Graph Neural Networks for Predicting Circuit Reliability Degradation,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning; graph_neural_networks,deep_learning:neural network; graph_neural_networks:graph neural,reliability_analysis:reliability,,
2-s2.0-85137721292,packaging,2022,Frequency-scaled thermal-aware test scheduling for 3D ICs using machine learning based temperature estimation,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,test_generation:test scheduling; thermal_management:thermal-aware,,
2-s2.0-85140743267,transit,2022,CaPUF: Cascaded PUF Structure for Machine Learning Resiliency,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,security_analysis:puf,,
2-s2.0-85140778690,packaging,2022,NeuroMap: Efficient Task Mapping of Deep Neural Networks for Dynamic Thermal Management in High-Bandwidth Memory,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:deep neural,thermal_management:thermal management,,
2-s2.0-85140791059,fabrication,2022,Amphis: Managing Reconfigurable Processor Architectures With Generative Adversarial Learning,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,generative_adversarial,generative_adversarial:generative adversarial,reliability_analysis:aging,,
2-s2.0-85145346754,in_field,2022,Multistate time lag dynamic Bayesian networks model for reliability prediction of smart meters,Microelectronics Reliability,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic,bayesian_probabilistic:bayesian,reliability_analysis:reliability,,
2-s2.0-85152481913,in_field,2022,A Symbolic Approach to Detecting Hardware Trojans Triggered by Don't Care Transitions,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,symbolic_reasoning,symbolic_reasoning:symbolic,security_analysis:hardware trojan,,
2-s2.0-85152624952,design,2022,GraphPlanner: Floorplanning with Graph Neural Network,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning; graph_neural_networks,deep_learning:neural network; graph_neural_networks:graph neural,placement:floorplanning,,
2-s2.0-85152947934,design,2022,Machine Learning Assisted Circuit Sizing Approach for Low-Voltage Analog Circuits with Efficient Variation-Aware Optimization,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,analog_circuit_design:analog circuit,,
2-s2.0-85128654468,design,2023,PROS 2.0: A Plug-In for Routability Optimization and Routed Wirelength Estimation Using Deep Learning,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:deep learning,routing:routability,,
2-s2.0-85130441890,design,2023,A Batched Bayesian Optimization Approach for Analog Circuit Synthesis via Multi-Fidelity Modeling,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic,bayesian_probabilistic:bayesian,analog_circuit_design:analog circuit,,
2-s2.0-85130492213,design,2023,Correlated Bayesian Model Fusion: Efficient High-Dimensional Performance Modeling of Analog/RF Integrated Circuits Over Multiple Corners,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic,bayesian_probabilistic:bayesian,calibration:performance modeling,,
2-s2.0-85133590680,design,2023,IronMan-Pro: Multiobjective Design Space Exploration in HLS via Reinforcement Learning and Graph Neural Network-Based Modeling,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning; graph_neural_networks; reinforcement_learning,deep_learning:neural network; graph_neural_networks:graph neural; reinforcement_learning:reinforcement learning,logic_synthesis:hls; design_space_exploration:design space exploration,,
2-s2.0-85135207529,design,2023,A New Compact MOSFET Model Based on Artificial Neural Network With Unique Data Preprocessing and Sampling Techniques,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,calibration:mosfet model,,
2-s2.0-85135760529,design,2023,Parameter Optimization of VLSI Placement Through Deep Reinforcement Learning,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,placement:placement,,
2-s2.0-85136903717,design,2023,The Dark Side: Security and Reliability Concerns in Machine Learning for EDA,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,logic_synthesis:eda; reliability_analysis:reliability,,
2-s2.0-85137932053,in_field,2023,Data-Driven Reliability Models of Quantum Circuit: From Traditional ML to Graph Neural Network,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning; general_ml_signals; graph_neural_networks,deep_learning:neural network; graph_neural_networks:graph neural; general_ml_signals:data-driven,reliability_analysis:reliability,,
2-s2.0-85139514694,design,2023,Construction of Realistic Place-and-Route Benchmarks for Machine Learning Applications,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,placement:place-and-route,,
2-s2.0-85141483440,design,2023,Pretraining Graph Neural Networks for Few-Shot Analog Circuit Modeling and Design,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,graph_neural_networks; llm_foundation_models,llm_foundation_models:few-shot; deep_learning:neural network; graph_neural_networks:graph neural,analog_circuit_design:analog circuit; calibration:circuit modeling,,
2-s2.0-85141542248,fabrication,2023,Machine Learning-Based Edge Placement Error Analysis and Optimization: A Systematic Review,IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,high,AI method applied to chip design task,classical_ml; general_ml_signals,classical_ml:machine learning; general_ml_signals:learning-based,placement:placement,,
2-s2.0-85142758969,fabrication,2023,Linear regression combined KNN algorithm to identify latent defects for imbalance data of ICs,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:linear regression,defect_detection:latent defect,,
2-s2.0-85144059562,fabrication,2023,Machine Learning-Based Read Access Yield Estimation and Design Optimization for High-Density SRAM,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,classical_ml; general_ml_signals,classical_ml:machine learning; general_ml_signals:learning-based,design_space_exploration:design optimization; yield_prediction:yield estimation,,
2-s2.0-85147215220,in_field,2023,Storage-Based Logic Built-In Self-Test With Cyclic Tests,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:rag,verification:ic test; lithography_optimization:ilt,,
2-s2.0-85147230510,design,2023,GNN-Based Hierarchical Annotation for Analog Circuits,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,graph_neural_networks,graph_neural_networks:gnn,analog_circuit_design:analog circuit,,
2-s2.0-85147425902,design,2023,A digital calibration technique for N-channel time-interleaved ADC based on simulated annealing algorithm,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,evolutionary_optimization,evolutionary_optimization:simulated annealing,analog_circuit_design:adc; calibration:calibration,,
2-s2.0-85148457327,in_field,2023,A Framework for Reliability Analysis of Combinational Circuits Using Approximate Bayesian Inference,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic,bayesian_probabilistic:bayesian,reliability_analysis:reliability,,
2-s2.0-85149380800,in_field,2023,Deep Learning-Based Positioning Error Fault Diagnosis of Wire Bonding Equipment and an Empirical Study for IC Packaging,IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,high,AI method applied to chip design task,deep_learning; general_ml_signals,deep_learning:deep learning; general_ml_signals:learning-based,fault_diagnosis:fault diagnosis; reliability_analysis:aging,,
2-s2.0-85149386519,design,2023,Signal-Division-Aware Analog Circuit Topology Synthesis Aided by Transfer Learning,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,transfer_learning,transfer_learning:transfer learning,analog_circuit_design:analog circuit,,
2-s2.0-85149403213,design,2023,Machine learning application for cell delay accuracy improvement at post-placement stage: A case study for combinational cells,Integration,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,placement:placement,,
2-s2.0-85149407692,design,2023,Boosting Latent Defect Coverage in Automotive Mixed-Signal ICs Using SVM Classifiers,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,classical_ml; llm_foundation_models,llm_foundation_models:rag; classical_ml:svm,analog_circuit_design:mixed-signal ic; defect_detection:latent defect,,
2-s2.0-85151337338,in_field,2023,Deep Reinforcement Learning-Based Approach for Efficient and Reliable Droplet Routing on MEDA Biochips,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,general_ml_signals; reinforcement_learning,reinforcement_learning:reinforcement learning; general_ml_signals:learning-based,routing:routing; logic_synthesis:eda,,
2-s2.0-85151502625,design,2023,Fast and Inexpensive High-Level Synthesis Design Space Exploration: Machine Learning to the Rescue,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,logic_synthesis:high-level synthesis; design_space_exploration:design space exploration,,
2-s2.0-85152478569,design,2023,Introduction to the Special Issue on Machine Learning for CAD/EDA,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,logic_synthesis:eda,,
2-s2.0-85152596492,design,2023,Deep reinforcement learning assisted reticle floorplanning with rectilinear polygon modules for multiple-project wafer,Integration,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,placement:floorplanning,,
2-s2.0-85152615243,design,2023,A Comprehensive Survey on Electronic Design Automation and Graph Neural Networks: Theory and Applications,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning; graph_neural_networks,deep_learning:neural network; graph_neural_networks:graph neural,logic_synthesis:design automation,,
2-s2.0-85153350400,in_field,2023,Statistical Modeling of Soft Error Influence on Neural Networks,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,reliability_analysis:soft error,,
2-s2.0-85153365773,fabrication,2023,"A Fine-Grained, End-to-End Feature-Scale CMP Modeling Paradigm Based on Fully Convolutional Neural Networks",IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,process_optimization:cmp,,
2-s2.0-85159810588,fabrication,2023,Transferable Graph Neural Network-Based Delay-Fault Localization for Monolithic 3-D ICs,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning; graph_neural_networks,deep_learning:neural network; graph_neural_networks:graph neural,fault_diagnosis:fault localization,,
2-s2.0-85161029919,design,2023,Analog RF Circuit Sizing by a Cascade of Shallow Neural Networks,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,analog_circuit_design:rf circuit,,
2-s2.0-85162653428,fabrication,2023,Statistical Compact Modeling With Artificial Neural Networks,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,calibration:compact model,,
2-s2.0-85162692483,fabrication,2023,DevelSet: Deep Neural Level Set for Instant Mask Optimization,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:deep neural,lithography_optimization:mask optimization,,
2-s2.0-85163548363,in_field,2023,Storage-Based Logic Built-In Self-Test With Partitioned Deterministic Compressed Tests,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:rag,lithography_optimization:ilt,,
2-s2.0-85168652688,fabrication,2023,Fast Optical Proximity Correction Using Graph Convolutional Network With Autoencoders,IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,high,AI method applied to chip design task,deep_learning; graph_neural_networks,deep_learning:autoencoder; graph_neural_networks:graph convolution,lithography_optimization:optical proximity correction,,
2-s2.0-85168965513,fabrication,2023,CmpCNN: CMP Modeling with Transfer Learning CNN Architecture,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning; transfer_learning,deep_learning:cnn; transfer_learning:transfer learning,process_optimization:cmp,,
2-s2.0-85171394908,design,2023,DAGSizer: A Directed Graph Convolutional Network Approach to Discrete Gate Sizing of VLSI Graphs,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,graph_neural_networks,graph_neural_networks:graph convolution,logic_synthesis:gate sizing,,
2-s2.0-85171730087,packaging,2023,GNN-based Multi-bit Flip-flop Clustering and Post-clustering Design Optimization for Energy-efficient 3D ICs,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,classical_ml; graph_neural_networks,graph_neural_networks:gnn; classical_ml:clustering,design_space_exploration:design optimization; reliability_analysis:bit flip,,
2-s2.0-85171730277,packaging,2023,ILP-based Substrate Routing with Mismatched Via Dimension Consideration for Wire-bonding FBGA Package Design,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,symbolic_reasoning,symbolic_reasoning:ilp,routing:routing,,
2-s2.0-85174619971,in_field,2023,Impact of RF stress on different topologies of 100 nm X-band robust GaN LNA,Microelectronics Reliability,ai_for_chips,high,AI method applied to chip design task,generative_adversarial,generative_adversarial:gan,analog_circuit_design:lna,,
2-s2.0-85174851245,design,2023,Thermal-Aware Fixed-Outline 3-D IC Floorplanning: An End-to-End Learning-Based Approach,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,high,AI method applied to chip design task,general_ml_signals,general_ml_signals:learning-based,placement:floorplanning; thermal_management:thermal-aware,,
2-s2.0-85178152074,in_field,2023,Machine learning attacks resistant strong PUF design utilizing response obfuscates challenge with lower hardware overhead,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,security_analysis:puf,,
2-s2.0-85182589719,design,2023,Yield Optimization for Analog Circuits over Multiple Corners via Bayesian Neural Networks: Enhancing Circuit Reliability under Environmental Variation,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic; deep_learning,deep_learning:neural network; bayesian_probabilistic:bayesian,analog_circuit_design:analog circuit; yield_prediction:yield optimization; reliability_analysis:reliability,,
2-s2.0-85182592457,design,2023,MOEA/D vs. NSGA-II: A Comprehensive Comparison for Multi/Many Objective Analog/RF Circuit Optimization through a Generic Benchmark,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,evolutionary_optimization,evolutionary_optimization:nsga,analog_circuit_design:circuit optimization,,
2-s2.0-85182596400,packaging,2023,Construction of All Multilayer Monolithic RSMTs and Its Application to Monolithic 3D IC Routing,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,symbolic_reasoning,symbolic_reasoning:smt,routing:routing,,
2-s2.0-85183462399,design,2023,ECO-GNN: Signoff Power Prediction Using Graph Neural Networks with Subgraph Approximation,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning; graph_neural_networks,deep_learning:neural network; graph_neural_networks:graph neural,power_analysis:power prediction,,
2-s2.0-85189116321,transit,2023,Low-overhead XOR Multi-PUF against machine learning attacks,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,security_analysis:puf,,
2-s2.0-85202349920,in_field,2023,A Deep Learning Framework for Solving Stress-based Partial Differential Equations in Electromigration Analysis,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:deep learning,reliability_analysis:electromigration,,
2-s2.0-85205341016,design,2023,Multiterminal Pathfinding in Practical VLSI Systems with Deep Neural Networks,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:deep neural,routing:pathfinding,,
2-s2.0-85205342191,in_field,2023,Worst-case Power Integrity Prediction Using Convolutional Neural Network,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,power_analysis:power integrity,,
2-s2.0-85168259730,design,2024,ILPGRC: ILP-Based Global Routing Optimization with Cell Movements,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,symbolic_reasoning,symbolic_reasoning:ilp,routing:routing,,
2-s2.0-85169678437,fabrication,2024,RL-OPC: Mask Optimization with Deep Reinforcement Learning,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,lithography_optimization:opc,,
2-s2.0-85171536159,design,2024,BBGP-sDFO: Batch Bayesian and Gaussian Process Enhanced Subspace Derivative Free Optimization for High-Dimensional Analog Circuit Synthesis,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic,bayesian_probabilistic:bayesian,analog_circuit_design:analog circuit,,
2-s2.0-85177025420,in_field,2024,Toward Critical Flip-Flop Identification for Soft-Error Tolerance with Graph Neural Networks,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning; graph_neural_networks,deep_learning:neural network; graph_neural_networks:graph neural,reliability_analysis:soft-error,,
2-s2.0-85177031589,design,2024,CNN-Oriented Placement Algorithm for High-Performance Accelerators on Rad-Hard FPGAs,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:cnn,placement:placement,,
2-s2.0-85177041965,design,2024,Toward Fully Automated Machine Learning for Routability Estimator Development,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,routing:routability,,
2-s2.0-85178008875,fabrication,2024,GRAND: A Graph Neural Network Framework for Improved Diagnosis,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning; graph_neural_networks,deep_learning:neural network; graph_neural_networks:graph neural,fault_diagnosis:diagnosis,,
2-s2.0-85179028799,fabrication,2024,Practical Reinforcement Learning for Adaptive Photolithography Scheduler in Mass Production,IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,lithography_optimization:lithography,,
2-s2.0-85179784960,fabrication,2024,Machine Learning on Multiplexed Optical Metrology Pattern Shift Response Targets to Predict Electrical Properties,IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,process_optimization:metrology,,
2-s2.0-85179819910,fabrication,2024,A Model Averaging Prediction of Two-Way Functional Data in Semiconductor Manufacturing,IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:rag,reliability_analysis:aging,,
2-s2.0-85181581360,design,2024,Fast Aging-Aware Timing Analysis Framework with Temporal-Spatial Graph Neural Network,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning; graph_neural_networks,deep_learning:neural network; graph_neural_networks:graph neural,timing_analysis:timing analysis; reliability_analysis:aging,,
2-s2.0-85183956141,fabrication,2024,A machine learning and finite element simulation-based void inspection for higher solder joint reliability,Microelectronics Reliability,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,reliability_analysis:reliability,,
2-s2.0-85184319123,design,2024,Leveraging Datapath Propagation in IC3 for Hardware Model Checking,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:rag,reliability_analysis:aging,,
2-s2.0-85187386882,design,2024,Hierarchical Graph Learning-Based Floorplanning with Dirichlet Boundary Conditions,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,high,AI method applied to chip design task,general_ml_signals; graph_neural_networks,graph_neural_networks:graph learning; general_ml_signals:learning-based,placement:floorplanning,,
2-s2.0-85189335900,transit,2024,Netwise Detection of Hardware Trojans Using Scalable Convolution of Graph Embedding Clouds,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,graph_neural_networks,graph_neural_networks:graph embedding,security_analysis:hardware trojan,,
2-s2.0-85189373123,design,2024,ChatEDA: A Large Language Model Powered Autonomous Agent for EDA,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:large language model,logic_synthesis:eda,,
2-s2.0-85189534316,in_field,2024,Designing a Deep Neural Network engine for LLC block reuse prediction to mitigate Soft Error in Multicore,Microelectronics Reliability,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:deep neural,reliability_analysis:soft error,,
2-s2.0-85189623569,design,2024,An Efficient Reinforcement Learning Based Framework for Exploring Logic Synthesis,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,logic_synthesis:logic synthesis,,
2-s2.0-85190169993,in_field,2024,MRFI: An Open-Source Multiresolution Fault Injection Framework for Neural Network Processing,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,reliability_analysis:fault injection,,
2-s2.0-85190269196,design,2024,Pareto Optimization of Analog Circuits Using Reinforcement Learning,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,design_space_exploration:pareto; analog_circuit_design:analog circuit,,
2-s2.0-85190733171,in_field,2024,Comparative study: AutoDPR-SEM for enhancing CNN reliability in SRAM-based FPGAs through autonomous reconfiguration,Microelectronics Reliability,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:cnn,reliability_analysis:reliability,,
2-s2.0-85190854770,design,2024,VeriGen: A Large Language Model for Verilog Code Generation,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:large language model,logic_synthesis:verilog,,
2-s2.0-85191376186,fabrication,2024,Parameter extraction for photodiode equivalent circuit model based on hybrid genetic algorithm,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,evolutionary_optimization,evolutionary_optimization:genetic algorithm,calibration:parameter extraction,,
2-s2.0-85192720075,design,2024,Multiagent Based Reinforcement Learning (MA-RL): An Automated Designer for Complex Analog Circuits,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,analog_circuit_design:analog circuit,,
2-s2.0-85193204191,fabrication,2024,Reduced On-chip Storage of Seeds for Built-in Test Generation,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:rag,lithography_optimization:ilt; test_generation:test generation,,
2-s2.0-85194402124,design,2024,AiTO: Simultaneous gate sizing and buffer insertion for timing optimization with GNNs and RL,Integration,ai_for_chips,high,AI method applied to chip design task,graph_neural_networks,graph_neural_networks:gnn,timing_analysis:timing optimization; logic_synthesis:gate sizing,,
