doc_id,stage,year,title,source,classification,confidence,reasoning,method_tags,ai_methods,chip_tasks,hw_artifacts,ai_workloads
2-s2.0-84963772572,in_field,2016,Joint charge and thermal management for batteries in portable systems with hybrid power sources,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,low,Chip design task without explicit AI method,,,thermal_management:thermal management,,
2-s2.0-84963819010,in_field,2016,Layout-Based Modeling and Mitigation of Multiple Event Transients,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84963730024,in_field,2016,Layout-based soft error rate estimation framework considering multiple transient faults - From device to circuit level,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,low,Chip design task without explicit AI method,,,reliability_analysis:soft error,,
2-s2.0-84962469622,design,2016,Lithography-Aware Analog Layout Retargeting,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,low,Chip design task without explicit AI method,,,analog_circuit_design:analog layout; lithography_optimization:lithography,,
2-s2.0-84987933849,design,2016,Macro Model of Advanced Devices for Parasitic Extraction,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84961752973,fabrication,2016,Managing Test Coverage Uncertainty due to Random Noise in Nano-CMOS: A Case-Study on an SRAM Array,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:rag,verification:test coverage; reliability_analysis:aging,,
2-s2.0-84987704955,fabrication,2016,Model-Based Initial Bias (MIB): Toward a Single-Iteration Optical Proximity Correction,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,low,Chip design task without explicit AI method,,,lithography_optimization:optical proximity correction,,
2-s2.0-84999115008,design,2016,More Power Reduction With 3-Tier Logic-on-Logic 3-D ICs,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84962374548,design,2016,Multivariate Modeling of Variability Supporting Non-Gaussian and Correlated Parameters,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84987981780,in_field,2016,OSFA: A New Paradigm of Aging Aware Gate-Sizing for Power/Performance Optimizations under Multiple Operating Conditions,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,low,Chip design task without explicit AI method,,,reliability_analysis:aging,,
2-s2.0-84983801222,transit,2016,On Improving the Security of Logic Locking,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84961721078,transit,2016,On Reverse Engineering-Based Hardware Trojan Detection,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,low,Chip design task without explicit AI method,,,security_analysis:hardware trojan,,
2-s2.0-84993944707,in_field,2016,On-Chip Communication Energy Reduction Through Reliability Aware Adaptive Voltage Swing Scaling,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,low,Chip design task without explicit AI method,,,reliability_analysis:reliability,,
2-s2.0-84971321327,in_field,2016,On-Chip Cube-Based Constrained-Random Stimuli Generation for Post-Silicon Validation,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,low,Chip design task without explicit AI method,,,verification:post-silicon,,
2-s2.0-84976502179,design,2016,P-Val: Antifuse-Based Package-Level Defense Against Counterfeit ICs,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,low,Chip design task without explicit AI method,,,security_analysis:counterfeit,,
2-s2.0-84987995211,design,2016,Parallel Fast Transform-Based Preconditioners for Large-Scale Power Grid Analysis on Graphics Processing Units (GPUs),IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,low,Chip design task without explicit AI method,,,power_analysis:power grid,,
2-s2.0-84994908831,in_field,2016,Physics-Based Electromigration Models and Full-Chip Assessment for Power Grid Networks,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,low,Chip design task without explicit AI method,,,power_analysis:power grid; reliability_analysis:electromigration,,
2-s2.0-84963762763,fabrication,2016,Radiation-induced soft error analysis of STT-MRAM: A device to circuit approach,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,low,Chip design task without explicit AI method,,,reliability_analysis:soft error,,
2-s2.0-84971298377,fabrication,2016,Rapid Assessment of Design Sensitivity to Process Excursions via Scaled Sigma Sampling,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84961753626,fabrication,2016,SeMIA: Self-Similarity-Based IC Integrity Analysis,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84963737094,fabrication,2016,Simultaneous EUV flare variation minimization and CMP control by coupling-aware dummification,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,low,Chip design task without explicit AI method,,,process_optimization:cmp,,
2-s2.0-84963735485,design,2016,TPAD: Hardware trojan prevention and detection for trusted integrated circuits,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,low,Chip design task without explicit AI method,,,security_analysis:hardware trojan,,
2-s2.0-84963779713,packaging,2016,TSV extracted equivalent circuit model and an on-chip test solution,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,low,Chip design task without explicit AI method,,,verification:chip test,,
2-s2.0-84963758212,packaging,2016,Thermal analysis and interpolation techniques for a logic + WideIO stacked DRAM test chip,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,low,Chip design task without explicit AI method,,,thermal_management:thermal analysis,,
2-s2.0-84979642418,packaging,2016,Thermal-Aware Task Scheduling for Energy Minimization in Heterogeneous Real-Time MPSoC Systems,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,low,Chip design task without explicit AI method,,,thermal_management:thermal-aware,,
2-s2.0-84963778122,fabrication,2016,Thermal-aware small-delay defect testing in integrated circuits for mitigating overkill,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,low,Chip design task without explicit AI method,,,thermal_management:thermal-aware,,
2-s2.0-84963795576,design,2016,"USE: A Universal, Scalable, and Efficient Clocking Scheme for QCA",IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84963743880,fabrication,2016,Variation tolerant differential 8T SRAM cell for ultralow power applications,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84971353905,fabrication,2016,Yield Prediction with a New Generalized Process Capability Index Applicable to Non-Normal Data,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,low,Chip design task without explicit AI method,,,yield_prediction:yield prediction,,
2-s2.0-84994881426,fabrication,2016,Best Capacity Scale of Wafer Fabrication Based on Production Performance and Cost,IEEE Transactions on Semiconductor Manufacturing,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84994844633,packaging,2016,Deep Trench Capacitor in Three Dimensional Through Silicon via Keepout Area for Electrostatic Discharge Protection,IEEE Transactions on Semiconductor Manufacturing,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84969848230,fabrication,2016,"Fabrication, Characterization, and Simulation of a Low-Cost TSV Integration Without Front-Side CMP Process",IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,low,Chip design task without explicit AI method,,,process_optimization:cmp,,
2-s2.0-84994881566,in_field,2016,Finite Element Analysis of Fabrication- and Operation-Induced Mechanical Stress in AlGaN/GaN Transistors,IEEE Transactions on Semiconductor Manufacturing,ambiguous,low,AI method present but no clear target identified,generative_adversarial,generative_adversarial:gan,,,
2-s2.0-84994910587,packaging,2016,GaN Unleashed: The Benefits of Microfluidic Cooling,IEEE Transactions on Semiconductor Manufacturing,ambiguous,low,AI method present but no clear target identified,generative_adversarial,generative_adversarial:gan,,,
2-s2.0-84984879000,fabrication,2016,IC substrate package yield prediction model and layer level risk assessment by design analysis,IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,high,AI method applied to chip design task,general_ml_signals,general_ml_signals:prediction model,yield_prediction:yield prediction,,
2-s2.0-84962518181,fabrication,2016,Improvement of Rough Interface between Barrier/Seed Layer and Porous Ultralow k Film for 28nm Technological Node and beyond,IEEE Transactions on Semiconductor Manufacturing,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84994845430,design,2016,In-Line Inspection of Hotspots and Monitoring Strategies,IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,low,Chip design task without explicit AI method,,,hotspot_detection:hotspot,,
2-s2.0-84962494819,fabrication,2016,Light Interference Map: A Prescriptive Optimization of Lithography-Friendly Layout,IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,low,Chip design task without explicit AI method,,,lithography_optimization:lithography,,
2-s2.0-84969814874,fabrication,2016,Modeling Cycle Times in Production Planning Models for Wafer Fabrication,IEEE Transactions on Semiconductor Manufacturing,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84994802303,fabrication,2016,Outlier Labeling Method for Univariate Data for Module Test and Die Sort,IEEE Transactions on Semiconductor Manufacturing,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84984876263,fabrication,2016,Overall Space Effectiveness (OSE) for enhancing Fab space productivity,IEEE Transactions on Semiconductor Manufacturing,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84994885290,fabrication,2016,Particle Free Handling of Substrates,IEEE Transactions on Semiconductor Manufacturing,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84984887301,fabrication,2016,Silicon nitride thickness profile tuning to reduce shallow trench isolation variability in planar CMOS,IEEE Transactions on Semiconductor Manufacturing,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84962537568,fabrication,2016,Stability and Control Performance Analysis of Double EWMA Controller with Metrology Delay,IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,low,Chip design task without explicit AI method,,,process_optimization:metrology,,
2-s2.0-84962557245,fabrication,2016,Step-Down Spatial Randomness Test for Detecting Abnormalities in DRAM Wafers with Multiple Spatial Maps,IEEE Transactions on Semiconductor Manufacturing,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84984917561,fabrication,2016,Using rotacaster in the heuristic preemptive dispatching method for conveyor-based material handling of 450 mm wafer fabrication,IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,low,Chip design task without explicit AI method,,,analog_circuit_design:ota,,
2-s2.0-84957681148,fabrication,2016,2.31-Gb/s/ch Area-Efficient Crosstalk Canceled Hybrid Capacitive Coupling Interconnect for 3-D Integration,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84968821022,design,2016,5-bit 5-GS/s Noninterleaved Time-Based ADC in 65-nm CMOS for Radio-Astronomy Applications,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,analog_circuit_design:adc,,
2-s2.0-84937686772,design,2016,A 0.5 v 1.28-MS/s 4.68-fJ/conversion-step SAR ADC with energy-efficient DAC and trilevel switching scheme,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,analog_circuit_design:adc,,
2-s2.0-84954553928,design,2016,A 1-GS/s 9-bit Zero-Crossing-Based Pipeline ADC Using a Resistor as a Current Source,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,analog_circuit_design:adc,,
2-s2.0-84941254387,design,2016,A 12-bit 3.4 MS/s two-step cyclic time-domain ADC in 0.18-μm CMOS,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,analog_circuit_design:adc,,
2-s2.0-84994613512,design,2016,A 24-μW 12-bit 1-MS/s SAR ADC with Two-Step Decision DAC Switching in 110-nm CMOS,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,analog_circuit_design:adc,,
2-s2.0-84923238516,design,2016,A 5-/20-MHz BW Reconfigurable Quadrature Bandpass CT ΔΣ ADC with AntiPole-Splitting Opamp and Digital I/Q Calibration,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,analog_circuit_design:adc; calibration:calibration,,
2-s2.0-84947344970,design,2016,A 60-GHz Dual-Mode Distributed Active Transformer Power Amplifier in 65-nm CMOS,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84925852418,design,2016,A Fully Digital Front-End Architecture for ECG Acquisition System with 0.5 v Supply,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84969567672,fabrication,2016,A Highly Scalable Optical Network-on-Chip with Small Network Diameter and Deadlock Freedom,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84951336035,design,2016,A Low-Power Class-AB Gm-Based Amplifier with Application to an 11-bit Pipelined ADC,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,analog_circuit_design:adc,,
2-s2.0-84924185285,fabrication,2016,A Low-Power Robust Easily Cascaded PentaMTJ-Based Combinational and Sequential Circuits,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84958597723,in_field,2016,A Low-Voltage Radiation-Hardened 13T SRAM Bitcell for Ultralow Power Space Applications,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84947975918,packaging,2016,A Mismatch-Insensitive Skew Compensation Architecture for Clock Synchronization in 3-D ICs,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84961387066,design,2016,"A New Fast and Area-Efficient Adder-Based Sign Detector for RNS {2n-1, 2n, 2n+1}",IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84949870848,fabrication,2016,A Novel Peak Power Supply Noise Measurement and Adaptation System for Integrated Circuits,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84923658439,fabrication,2016,A Novel Thyristor-Based Silicon Physical Unclonable Function,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84959279984,design,2016,"A Process-Tolerant, Low-Voltage, Inverter-Based OTA for Continuous-Time σ-δ ADC",IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,analog_circuit_design:adc,,
2-s2.0-84944621123,design,2016,A Reference Voltage Interpolation-Based Calibration Method for Flash ADCs,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,analog_circuit_design:adc; calibration:calibration,,
2-s2.0-84961324194,fabrication,2016,A Robust Energy/Area-Efficient Forwarded-Clock Receiver with All-Digital Clock and Data Recovery in 28-nm CMOS for High-Density Interconnects,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84925858240,design,2016,A SUC-Based Full-Binary 6-bit 3.1-GS/s 17.7-mW Current-Steering DAC in 0.038 mm2,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,analog_circuit_design:dac,,
2-s2.0-84959377845,design,2016,A Statistical Design Approach for a Digitally Programmable Mismatch-Tolerant High-Speed Nauta Structure Differential OTA in 65-nm CMOS,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,analog_circuit_design:ota,,
2-s2.0-84994342261,packaging,2016,A Study of 3-D Power Delivery Networks with Multiple Clock Domains,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,power_analysis:power delivery,,
2-s2.0-84947998451,design,2016,A Systematic Design Methodology of Asynchronous SAR ADCs,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,analog_circuit_design:adc,,
2-s2.0-84964319698,fabrication,2016,A fully integrated point-of-load digital system supply with PVT compensation,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84931420807,transit,2016,A practical logic obfuscation technique for hardware security,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,security_analysis:hardware security,,
2-s2.0-84931032996,design,2016,A two-step analog accumulator for CMOS TDI image sensor with temporal undersampling exposure method,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84930536188,fabrication,2016,A universal hardware-driven PVT and layout-aware predictive failure analytics for SRAM,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84958620646,fabrication,2016,Accelerated Accurate Timing Yield Estimation Based on Control Variates and Importance Sampling,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,yield_prediction:yield estimation,,
2-s2.0-84931067293,fabrication,2016,Adaptive write and shift current modulation for process variation tolerance in domain wall caches,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,process_optimization:process variation,,
2-s2.0-84994251982,fabrication,2016,All-Digital ON-Chip Process Sensor Using Ratioed Inverter-Based Ring Oscillator,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84941906209,fabrication,2016,All-digital 90° phase-shift DLL with dithering jitter suppression scheme,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84964523362,in_field,2016,Alleviating Through-Silicon-Via Electromigration for 3-D Integrated Circuits Taking Advantage of Self-Healing Effect,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,reliability_analysis:electromigration,,
2-s2.0-84966283906,fabrication,2016,An Adaptive Process-Variation-Aware Technique for Power-Gating-Induced Power/Ground Noise Mitigation in MPSoC,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84944628185,packaging,2016,An Evaluation Framework for Nanotransfer Printing-Based Feature-Level Heterogeneous Integration in VLSI Circuits,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84937019650,design,2016,An all-digital gigahertz class-S transmitter in a 65-nm CMOS,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84931042190,fabrication,2016,An information theory perspective for the binary STT-MRAM cell operation channel,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84939447965,fabrication,2016,An offset-tolerant dual-reference-voltage sensing scheme for deep submicrometer STT-RAM,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84925060913,fabrication,2016,Analytical SPICE-Compatible Model of Schottky-Barrier-Type GNRFETs with Performance Analysis,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84969497734,fabrication,2016,Architecture of Ring-Based Redundant TSV for Clustered Faults,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84963542529,design,2016,Building Trustworthy Systems Using Untrusted Components: A High-Level Synthesis Approach,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,logic_synthesis:high-level synthesis,,
2-s2.0-84958682658,in_field,2016,Built-In Self-Test Methodology With Statistical Analysis for Electrical Diagnosis of Wearout in a Static Random Access Memory Array,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,lithography_optimization:ilt; fault_diagnosis:diagnosis,,
2-s2.0-84960982257,fabrication,2016,Corner-Aware Dynamic Gate Voltage Scheme to Achieve High Read Yield in STT-RAM,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84937010755,packaging,2016,DFSB-based thermal management scheme for 3-D NoC-bus architectures,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,thermal_management:thermal management,,
2-s2.0-84941900263,in_field,2016,DScanPUF: A delay-based physical unclonable function built into scan chain,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,lithography_optimization:ilt; security_analysis:puf,,
2-s2.0-84923091634,fabrication,2016,Defect Diagnosis via Segment Delay Learning,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,fault_diagnosis:diagnosis,,
2-s2.0-84924118597,in_field,2016,"Design of a CMOS System-on-Chip for Passive, Near-Field Ultrasonic Energy Harvesting and Back-Telemetry",IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84947317531,design,2016,Design of a Network of Digital Sensor Macros for Extracting Power Supply Noise Profile in SoCs,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84940182152,fabrication,2016,Design of accurate low-cost on-chip structures for protecting integrated circuits against recycling,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84930431196,design,2016,Design-time reliability enhancement using hotspot identification for RF circuits,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,analog_circuit_design:rf circuit; hotspot_detection:hotspot; reliability_analysis:reliability,,
2-s2.0-84966415687,in_field,2016,Designing Low Power and Durable Digital Blocks Using Shadow Nanoelectromechanical Relays,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84939425370,design,2016,Distributed sensor network-on-chip for performance optimization of soft-error-tolerant multiprocessor system-on-chip,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,reliability_analysis:soft-error,,
2-s2.0-84929017878,design,2016,Dual-Calibration Technique for Improving Static Linearity of Thermometer DACs for I/O,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,analog_circuit_design:dac; calibration:calibration,,
2-s2.0-84955093632,in_field,2016,Early Selection of Critical Paths for Reliable NBTI Aging-Delay Monitoring,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,reliability_analysis:aging,,
2-s2.0-84923552495,in_field,2016,Efficient Selection of Trace and Scan Signals for Post-Silicon Debug,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,verification:post-silicon,,
2-s2.0-84925060908,design,2016,Efficient Synchronization for Distributed Embedded Multiprocessors,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84999277978,fabrication,2016,Emulation-Based Analysis of System-on-Chip Performance under Variations,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84925856245,design,2016,Energy and Area Efficient Three-Input XOR/XNORs with Systematic Cell Design Methodology,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84929224204,design,2016,Enhancing model order reduction for nonlinear analog circuit simulation,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,analog_circuit_design:analog circuit,,
2-s2.0-84923116046,fabrication,2016,Exploiting Process Variation for Write Performance Improvement on NAND Flash Memory Storage Systems,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:rag,process_optimization:process variation,,
2-s2.0-84949870408,design,2016,Exploration of Low-Power High-SFDR Current-Steering D/A Converter Design Using Steep-Slope Heterojunction Tunnel FETs,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84949844733,design,2016,FCUDA-NoC: A Scalable and Efficient Network-on-Chip Implementation for the CUDA-to-FPGA Flow,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84942474032,packaging,2016,Full-Chip Signal Integrity Analysis and Optimization of 3-D ICs,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,calibration:signal integrity,,
2-s2.0-84933566368,fabrication,2016,GenFin: Genetic algorithm-based multiobjective statistical logic circuit optimization using incremental statistical analysis,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,high,AI method applied to chip design task,evolutionary_optimization,evolutionary_optimization:genetic algorithm,logic_synthesis:logic circuit; analog_circuit_design:circuit optimization,,
2-s2.0-84951310854,design,2016,Glitch Energy Reduction and SFDR Enhancement Techniques for Low-Power Binary-Weighted Current-Steering DAC,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,analog_circuit_design:dac,,
2-s2.0-84954556335,packaging,2016,HAVA: Heterogeneous Multicore ASIP for Multichannel Low-Bit-Rate Vocoder Applications,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84963812742,design,2016,Histogram-based ratio mismatch calibration for bridge-DAC in 12-bit 120 MS/s SAR ADC,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,analog_circuit_design:adc; calibration:calibration,,
2-s2.0-84962486658,packaging,2016,"Hybrid L2 NUCA Design and Management Considering Data Access Latency, Energy Efficiency, and Storage Lifetime",IEEE Transactions on Very Large Scale Integration VLSI Systems,ambiguous,low,AI method present but no clear target identified,llm_foundation_models,llm_foundation_models:rag,,,
2-s2.0-84941887896,design,2016,Hybrid LUT/multiplexer FPGA logic architectures,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84941883091,fabrication,2016,Implementing minimum-energy-point systems with adaptive logic,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84951335083,fabrication,2016,Incorporating Process Variations into SRAM Electromigration Reliability Assessment Using Atomic Flux Divergence,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,low,Chip design task without explicit AI method,,,process_optimization:process variation; reliability_analysis:reliability,,
2-s2.0-84953295612,design,2016,Integrated Floating-Gate Programming Environment for System-Level ICs,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84959111594,design,2016,Low-Power FPGA Design Using Memoization-Based Approximate Computing,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
2-s2.0-84929191659,in_field,2016,Low-Power Variation-Tolerant Nonvolatile Lookup Table Design,IEEE Transactions on Very Large Scale Integration VLSI Systems,unclassified,low,No ontology class pattern matched,,,,,
